26-Apr-1998,Direct Sales ,102,1018_1,50203,GO Water Bottle ,4,8,8,32,256,0,256,128,N
26-Apr-1998,Direct Sales ,102,1018_1,60400,Sun Shelter-8 ,2,6,6,136,816,0,816,272,N
07-Feb-1997,Direct Sales ,222,1018_1,60100,Pocket U.V. Alerter ,3,9,9,4,36,0,36,12,N
07-Feb-1997,Direct Sales ,222,1018_1,60101,Microwave Detector ,4,12,12,10,120,0,120,40,N
07-Feb-1997,Direct Sales ,222,1018_1,60102,Pocket Radon Alerter ,13,39,39,100,3900,0,3900,1300,N
07-Apr-1997,Direct Sales ,223,1018_1,50102,GO Duffel Bag ,28,56,56,100,5600,0,5600,2800,N
24-Oct-1997,Direct Sales ,224,1018_1,50100,GO Sport Bag ,14,28,28,100,2800,0,2800,1400,N
10-Jun-1998,Direct Sales ,173,1022_1,50203,GO Water Bottle ,4,8,8,64,512,0,512,256,N
28-Nov-1998,Direct Sales ,140,1022_2,50203,GO Water Bottle ,4,8,8,64,512,0,512,256,N
16-Nov-1997,Direct Sales ,77,1024_1,40101,Star Gazer-2 ,343,518,518,4,2072,0,2072,1372,N
16-Nov-1997,Direct Sales ,77,1024_1,40301,Pack n' Hike ,88,131,131,3,393,0,393,264,N
16-Nov-1997,Direct Sales ,77,1024_1,40302,GO Small Waist Pack ,12,18,18,25,450,0,450,300,N
16-Nov-1997,Direct Sales ,77,1024_1,50101,GO Ski Gear Bag ,16,32,32,32,1024,0,1024,512,N
16-Nov-1997,Direct Sales ,77,1024_1,60202,Enviro-T ,10,30,30,111,3330,0,3330,1110,N
16-Nov-1997,Direct Sales ,77,1024_1,60500,Pro-Lite Water Filter ,55,165,165,11,1815,0,1815,605,N
22-Mar-1997,Direct Sales ,1,1024_3,60400,Sun Shelter-8 ,2,6,6,247,1482,0,1482,494,N
22-Mar-1997,Direct Sales ,1,1024_3,60401,Sun Shelter-15 ,3,9,9,617,5553,0,5553,1851,N
05-Jan-1998,Direct Sales ,169,1024_3,50203,GO Water Bottle ,4,8,8,48,384,0,384,192,N
10-Oct-1998,Direct Sales ,228,1024_3,60401,Sun Shelter-15 ,3,9,9,500,4500,0,4500,1500,N
30-Apr-1997,Direct Sales ,254,1027_2,60500,Pro-Lite Water Filter ,55,165,165,20,3300,0,3300,1100,N
02-Dec-1998,Direct Sales ,255,1027_2,50100,GO Sport Bag ,14,28,28,400,11200,0,11200,5600,N
19-Jul-1997,Direct Sales ,19,1027_3,40102,Star Gazer-3 ,370,555,555,3,1665,0,1665,1110,N
19-Jul-1997,Direct Sales ,19,1027_3,40202,MoonLite ,56,84,84,19,1596,0,1596,1064,N
19-Jul-1997,Direct Sales ,19,1027_3,40303,GO Large Waist Pack ,16,24,24,25,600,0,600,400,N
19-Jul-1997,Direct Sales ,19,1027_3,50201,GO Headband ,5,10,10,32,320,0,320,160,N
19-Jul-1997,Direct Sales ,19,1027_3,60400,Sun Shelter-8 ,2,6,6,62,372,0,372,124,N
27-Feb-1997,Direct Sales ,39,1028_1,40103,StarDome ,410,615,615,10,6150,0,6150,4100,N
27-Feb-1997,Direct Sales ,39,1028_1,40200,MoonBeam ,80,120,120,13,1560,0,1560,1040,N
27-Feb-1997,Direct Sales ,39,1028_1,40201,MoonGlow ,86,129,129,3,387,0,387,258,N
27-Feb-1997,Direct Sales ,39,1028_1,50202,GO Wristband ,4,8,8,48,384,0,384,192,N
27-Feb-1997,Direct Sales ,39,1028_1,60500,Pro-Lite Water Filter ,55,165,165,24,3960,0,3960,1320,N
27-Feb-1997,Direct Sales ,39,1028_1,60501,Pocket Water Filter ,90,270,270,14,3780,0,3780,1260,N
29-Nov-1998,Direct Sales ,205,1028_1,60400,Sun Shelter-8 ,2,6,6,119,714,0,714,238,N
07-Apr-1997,Direct Sales ,225,1028_1,60401,Sun Shelter-15 ,3,9,9,50,450,0,450,150,N
07-Apr-1997,Direct Sales ,225,1028_1,60402,Sun Shelter-30 ,3,9,9,500,4500,0,4500,1500,N
06-Apr-1998,Direct Sales ,226,1028_1,60302,RiverKind Detergent ,2,6,6,100,600,0,600,200,N
08-Jun-1998,Direct Sales ,227,1028_1,60402,Sun Shelter-30 ,3,9,9,400,3600,0,3600,1200,N
02-Dec-1997,Direct Sales ,78,1028_4,40103,StarDome ,410,615,615,1,615,0,615,410,N
02-Dec-1997,Direct Sales ,78,1028_4,40302,GO Small Waist Pack ,12,18,18,19,342,0,342,228,N
02-Dec-1997,Direct Sales ,78,1028_4,50102,GO Duffel Bag ,28,56,56,64,3584,0,3584,1792,N
02-Dec-1997,Direct Sales ,78,1028_4,60401,Sun Shelter-15 ,3,9,9,442,3978,0,3978,1326,N
02-Dec-1997,Direct Sales ,78,1028_4,60501,Pocket Water Filter ,90,270,270,1,270,0,270,90,N
27-Feb-1997,Direct Sales ,26,1029_4,40102,Star Gazer-3 ,370,555,555,10,5550,0,5550,3700,N
27-Feb-1997,Direct Sales ,26,1029_4,50100,GO Sport Bag ,14,28,28,48,1344,0,1344,672,N
27-Feb-1997,Direct Sales ,26,1029_4,60200,EnviroSak ,2,6,6,62,372,0,372,124,N
27-Feb-1997,Direct Sales ,26,1029_4,60302,RiverKind Detergent ,2,6,6,453,2718,0,2718,906,N
20-Apr-1997,Direct Sales ,28,1029_4,40100,Star Lite ,130,165,165,15,2475,0,2475,1950,N
20-Apr-1997,Direct Sales ,28,1029_4,40101,Star Gazer-2 ,343,518,518,10,5180,0,5180,3430,N
20-Apr-1997,Direct Sales ,28,1029_4,40102,Star Gazer-3 ,370,555,555,15,8325,0,8325,5550,N
20-Apr-1997,Direct Sales ,28,1029_4,40302,GO Small Waist Pack ,12,18,18,3,54,0,54,36,N
20-Apr-1997,Direct Sales ,28,1029_4,50101,GO Ski Gear Bag ,16,32,32,80,2560,0,2560,1280,N
20-Apr-1997,Direct Sales ,28,1029_4,60102,Pocket Radon Alerter ,13,39,39,124,4836,0,4836,1612,N
20-Apr-1997,Direct Sales ,28,1029_4,60402,Sun Shelter-30 ,3,9,9,442,3978,0,3978,1326,N
20-Aug-1997,Direct Sales ,79,1029_4,40101,Star Gazer-2 ,343,518,518,7,3626,0,3626,2401,N
20-Aug-1997,Direct Sales ,79,1029_4,40103,StarDome ,410,615,615,3,1845,0,1845,1230,N
20-Aug-1997,Direct Sales ,79,1029_4,40301,Pack n' Hike ,88,131,131,3,393,0,393,264,N
20-Aug-1997,Direct Sales ,79,1029_4,50100,GO Sport Bag ,14,28,28,64,1792,0,1792,896,N
20-Aug-1997,Direct Sales ,79,1029_4,60500,Pro-Lite Water Filter ,55,165,165,24,3960,0,3960,1320,N
20-Aug-1997,Direct Sales ,79,1029_4,60501,Pocket Water Filter ,90,270,270,1,270,0,270,90,N
01-Nov-1998,Direct Sales ,204,1030_4,50203,GO Water Bottle ,4,8,8,80,640,0,640,320,N
16-Sep-1998,Direct Sales ,108,1031_2,50203,GO Water Bottle ,4,8,8,64,512,0,512,256,N
01-Apr-1998,Direct Sales ,119,1031_2,60400,Sun Shelter-8 ,2,6,6,12,72,0,72,24,N
12-Mar-1998,Direct Sales ,154,1032_1,60400,Sun Shelter-8 ,2,6,6,207,1242,0,1242,414,N
02-Mar-1997,Direct Sales ,36,1032_2,40101,Star Gazer-2 ,343,518,518,8,4144,0,4144,2744,N
02-Mar-1997,Direct Sales ,36,1032_2,40202,MoonLite ,56,84,84,22,1848,0,1848,1232,N
02-Mar-1997,Direct Sales ,36,1032_2,50101,GO Ski Gear Bag ,16,32,32,80,2560,0,2560,1280,N
02-Mar-1997,Direct Sales ,36,1032_2,60201,Enviro-Kit ,4,12,12,62,744,0,744,248,N
02-Mar-1997,Direct Sales ,36,1032_2,60300,RiverKind Shampoo ,3,9,9,378,3402,0,3402,1134,N
17-Feb-1997,Direct Sales ,63,1033_4,40200,MoonBeam ,80,120,120,22,2640,0,2640,1760,N
17-Feb-1997,Direct Sales ,63,1033_4,40202,MoonLite ,56,84,84,16,1344,0,1344,896,N
17-Feb-1997,Direct Sales ,63,1033_4,50102,GO Duffel Bag ,28,56,56,80,4480,0,4480,2240,N
17-Feb-1997,Direct Sales ,63,1033_4,60101,Microwave Detector ,4,12,12,36,432,0,432,144,N
17-Feb-1997,Direct Sales ,63,1033_4,60402,Sun Shelter-30 ,3,9,9,124,1116,0,1116,372,N
24-Sep-1997,Direct Sales ,235,1033_5,50102,GO Duffel Bag ,28,56,56,40,2240,0,2240,1120,N
10-Jan-1998,Direct Sales ,236,1033_5,60102,Pocket Radon Alerter ,13,39,39,100,3900,0,3900,1300,N
20-Apr-1998,Direct Sales ,240,1033_5,60401,Sun Shelter-15 ,3,9,9,200,1800,0,1800,600,N
10-Nov-1998,Direct Sales ,241,1033_5,50101,GO Ski Gear Bag ,16,32,32,200,6400,0,6400,3200,N
23-Mar-1997,Direct Sales ,9,1035_1,40200,MoonBeam ,80,120,120,16,1920,0,1920,1280,N
23-Mar-1997,Direct Sales ,9,1035_1,40401,Dover-2 ,74,111,111,3,333,0,333,222,N
23-Mar-1997,Direct Sales ,9,1035_1,40402,GO Cookset ,36,54,54,32,1728,0,1728,1152,N
23-Mar-1997,Direct Sales ,9,1035_1,50203,GO Water Bottle ,4,8,8,64,512,0,512,256,N
23-Mar-1997,Direct Sales ,9,1035_1,60500,Pro-Lite Water Filter ,55,165,165,24,3960,0,3960,1320,N
19-Jul-1998,Direct Sales ,125,1035_3,50203,GO Water Bottle ,4,8,8,48,384,0,384,192,N
16-Aug-1997,Direct Sales ,43,1035_4,40100,Star Lite ,130,165,165,15,2475,0,2475,1950,N
16-Aug-1997,Direct Sales ,43,1035_4,40202,MoonLite ,56,84,84,7,588,0,588,392,N
16-Aug-1997,Direct Sales ,43,1035_4,40401,Dover-2 ,74,111,111,13,1443,0,1443,962,N
16-Aug-1997,Direct Sales ,43,1035_4,60102,Pocket Radon Alerter ,13,39,39,24,936,0,936,312,N
17-Oct-1997,Direct Sales ,46,1035_4,40101,Star Gazer-2 ,343,518,518,7,3626,0,3626,2401,N
17-Oct-1997,Direct Sales ,46,1035_4,40200,MoonBeam ,80,120,120,13,1560,0,1560,1040,N
17-Oct-1997,Direct Sales ,46,1035_4,40301,Pack n' Hike ,88,131,131,4,524,0,524,352,N
17-Oct-1997,Direct Sales ,46,1035_4,50102,GO Duffel Bag ,28,56,56,16,896,0,896,448,N
17-Oct-1997,Direct Sales ,46,1035_4,60201,Enviro-Kit ,4,12,12,36,432,0,432,144,N
26-Jun-1998,Direct Sales ,151,1036_1,50203,GO Water Bottle ,4,8,8,64,512,0,512,256,N
14-Apr-1997,Direct Sales ,70,1039_2,40100,Star Lite ,130,165,165,15,2475,0,2475,1950,N
14-Apr-1997,Direct Sales ,70,1039_2,40103,StarDome ,410,615,615,1,615,0,615,410,N
14-Apr-1997,Direct Sales ,70,1039_2,40303,GO Large Waist Pack ,16,24,24,7,168,0,168,112,N
14-Apr-1997,Direct Sales ,70,1039_2,50203,GO Water Bottle ,4,8,8,32,256,0,256,128,N
14-Apr-1997,Direct Sales ,70,1039_2,60202,Enviro-T ,10,30,30,111,3330,0,3330,1110,N
14-Apr-1997,Direct Sales ,70,1039_2,60401,Sun Shelter-15 ,3,9,9,631,5679,0,5679,1893,N
02-Sep-1997,Direct Sales ,71,1041_3,40100,Star Lite ,130,165,165,1,165,0,165,130,N
02-Sep-1997,Direct Sales ,71,1041_3,40101,Star Gazer-2 ,343,518,518,4,2072,0,2072,1372,N
02-Sep-1997,Direct Sales ,71,1041_3,40303,GO Large Waist Pack ,16,24,24,4,96,0,96,64,N
02-Sep-1997,Direct Sales ,71,1041_3,50101,GO Ski Gear Bag ,16,32,32,48,1536,0,1536,768,N
02-Sep-1997,Direct Sales ,71,1041_3,60100,Pocket U.V. Alerter ,3,9,9,36,324,0,324,108,N
02-Sep-1997,Direct Sales ,71,1041_3,60500,Pro-Lite Water Filter ,55,165,165,1,165,0,165,55,N
27-Jan-1998,Direct Sales ,183,1042_1,40102,Star Gazer-3 ,370,555,555,2,1110,0,1110,740,N
27-Jan-1998,Direct Sales ,183,1042_1,50203,GO Water Bottle ,4,8,8,64,512,0,512,256,N
04-Jul-1997,Direct Sales ,2,1042_2,40100,Star Lite ,130,165,165,34,5610,0,5610,4420,N
04-Jul-1997,Direct Sales ,2,1042_2,40101,Star Gazer-2 ,343,518,518,2,1036,0,1036,686,N
04-Jul-1997,Direct Sales ,2,1042_2,40302,GO Small Waist Pack ,12,18,18,1,18,0,18,12,N
04-Jul-1997,Direct Sales ,2,1042_2,50101,GO Ski Gear Bag ,16,32,32,32,1024,0,1024,512,N
04-Jul-1997,Direct Sales ,2,1042_2,60101,Microwave Detector ,4,12,12,124,1488,0,1488,496,N
04-Jul-1997,Direct Sales ,2,1042_2,60400,Sun Shelter-8 ,2,6,6,315,1890,0,1890,630,N
12-May-1997,Direct Sales ,262,1042_2,60501,Pocket Water Filter ,90,270,270,20,5400,0,5400,1800,N
23-Apr-1998,Direct Sales ,264,1042_2,50100,GO Sport Bag ,14,28,28,100,2800,0,2800,1400,N
23-Jul-1998,Direct Sales ,265,1042_2,50102,GO Duffel Bag ,28,56,56,100,5600,0,5600,2800,N
12-Oct-1998,Direct Sales ,267,1042_2,60500,Pro-Lite Water Filter ,55,165,165,50,8250,0,8250,2750,N
31-Aug-1997,Direct Sales ,3,1042_3,40102,Star Gazer-3 ,370,555,555,3,1665,0,1665,1110,N
31-Aug-1997,Direct Sales ,3,1042_3,40103,StarDome ,410,615,615,7,4305,0,4305,2870,N
31-Aug-1997,Direct Sales ,3,1042_3,40202,MoonLite ,56,84,84,1,84,0,84,56,N
31-Aug-1997,Direct Sales ,3,1042_3,50203,GO Water Bottle ,4,8,8,32,256,0,256,128,N
31-Aug-1997,Direct Sales ,3,1042_3,60400,Sun Shelter-8 ,2,6,6,504,3024,0,3024,1008,N
16-Jan-1998,Direct Sales ,114,1001_19,60200,EnviroSak ,2,6,7,1,7,1,6,2,N
22-Mar-1998,Direct Sales ,202,1035_2,60200,EnviroSak ,2,6,7,1,7,1,6,2,N
16-Sep-1998,Direct Sales ,108,1031_2,40300,Day Tripper ,9,13.5,14,3,42,2,41,27,N
08-Jan-1998,Direct Sales ,139,1011_1,40302,GO Small Waist Pack ,12,18,19,2,38,2,36,24,N
17-Mar-1998,Direct Sales ,214,1028_3,40303,GO Large Waist Pack ,16,24,25,2,50,2,48,32,N
01-Apr-1998,Direct Sales ,119,1031_2,60200,EnviroSak ,2,6,7,2,14,2,12,4,N
17-Feb-1997,Direct Sales ,63,1033_4,40300,Day Tripper ,9,13.5,14,4,56,2,54,36,N
26-Nov-1998,Direct Sales ,101,1035_3,60201,Enviro-Kit ,4,12,13,2,26,2,24,8,N
02-Dec-1998,Direct Sales ,179,1006_5,60201,Enviro-Kit ,4,12,13,3,39,3,36,12,N
01-May-1998,Direct Sales ,122,1017_1,40300,Day Tripper ,9,13.5,14,6,84,3,81,54,N
28-Sep-1997,Direct Sales ,18,1012_2,40300,Day Tripper ,9,13.5,14,7,98,4,95,63,N
20-Dec-1998,Direct Sales ,138,1012_2,40300,Day Tripper ,9,13.5,14,7,98,4,95,63,N
18-Feb-1998,Direct Sales ,131,1022_3,40300,Day Tripper ,9,13.5,14,7,98,4,95,63,N
31-Dec-1998,Direct Sales ,168,1030_4,40303,GO Large Waist Pack ,16,24,25,4,100,4,96,64,N
22-Feb-1998,Direct Sales ,113,1007_3,60101,Microwave Detector ,4,12,13,5,65,5,60,20,N
22-Mar-1998,Direct Sales ,202,1035_2,60101,Microwave Detector ,4,12,13,5,65,5,60,20,N
11-Mar-1998,Direct Sales ,116,1008_1,40401,Dover-2 ,74,111,117,1,117,6,111,74,N
17-Aug-1998,Direct Sales ,161,1012_3,40300,Day Tripper ,9,13.5,14,12,168,6,162,108,N
12-May-1998,Direct Sales ,206,1026_1,60202,Enviro-T ,10,30,33,2,66,6,60,20,N
30-Sep-1998,Direct Sales ,144,1035_2,60200,EnviroSak ,2,6,7,6,42,6,36,12,N
15-Jul-1998,Direct Sales ,137,1001_7,40303,GO Large Waist Pack ,16,24,25,7,175,7,168,112,N
03-Dec-1998,Direct Sales ,196,1008_5,40301,Pack n' Hike ,88,131,138,1,138,7,131,88,N
09-Nov-1998,Direct Sales ,166,1026_4,40301,Pack n' Hike ,88,131,138,1,138,7,131,88,N
12-Jun-1998,Direct Sales ,185,1030_2,60200,EnviroSak ,2,6,7,7,49,7,42,14,N
31-Jul-1997,Direct Sales ,58,1015_1,40400,Dover-1 ,43,64.5,65,16,1040,8,1032,688,N
27-Feb-1997,Direct Sales ,26,1029_4,40400,Dover-1 ,43,64.5,65,16,1040,8,1032,688,N
16-Jan-1998,Direct Sales ,114,1001_19,60202,Enviro-T ,10,30,33,3,99,9,90,30,N
26-Feb-1998,Direct Sales ,210,1007_3,60202,Enviro-T ,10,30,33,3,99,9,90,30,N
29-Nov-1998,Direct Sales ,205,1028_1,40302,GO Small Waist Pack ,12,18,19,9,171,9,162,108,N
16-Dec-1997,Direct Sales ,25,1006_3,40400,Dover-1 ,43,64.5,65,22,1430,11,1419,946,N
22-Mar-1998,Direct Sales ,109,1004_1,60101,Microwave Detector ,4,12,13,12,156,12,144,48,N
02-Dec-1998,Direct Sales ,179,1006_5,40401,Dover-2 ,74,111,117,2,234,12,222,148,N
18-Feb-1998,Direct Sales ,131,1022_3,60101,Microwave Detector ,4,12,13,12,156,12,144,48,N
25-Dec-1998,Direct Sales ,130,1023_5,40403,GO Camp Kettle ,14,21,22,12,264,12,252,168,N
01-Apr-1998,Direct Sales ,119,1031_2,60101,Microwave Detector ,4,12,13,12,156,12,144,48,N
12-Mar-1998,Direct Sales ,154,1032_1,60201,Enviro-Kit ,4,12,13,12,156,12,144,48,N
26-Nov-1998,Direct Sales ,101,1035_3,40302,GO Small Waist Pack ,12,18,19,14,266,14,252,168,N
13-Aug-1998,Direct Sales ,111,1003_1,60200,EnviroSak ,2,6,7,16,112,16,96,32,N
21-Oct-1998,Direct Sales ,124,1006_3,50201,GO Headband ,5,10,11,16,176,16,160,80,N
18-Feb-1998,Direct Sales ,131,1022_3,60200,EnviroSak ,2,6,7,16,112,16,96,32,N
17-Mar-1998,Direct Sales ,214,1028_3,60200,EnviroSak ,2,6,7,16,112,16,96,32,N
31-Dec-1998,Direct Sales ,168,1030_4,50201,GO Headband ,5,10,11,16,176,16,160,80,N
02-Mar-1997,Direct Sales ,36,1032_2,40400,Dover-1 ,43,64.5,65,32,2080,16,2064,1376,N
22-Feb-1998,Direct Sales ,113,1007_3,60202,Enviro-T ,10,30,33,6,198,18,180,60,N
25-Apr-1998,Direct Sales ,149,1010_5,60202,Enviro-T ,10,30,33,6,198,18,180,60,N
08-Jan-1998,Direct Sales ,139,1011_1,60202,Enviro-T ,10,30,33,6,198,18,180,60,N
09-Nov-1998,Direct Sales ,166,1026_4,40403,GO Camp Kettle ,14,21,22,18,396,18,378,252,N
30-Sep-1998,Direct Sales ,144,1035_2,40402,GO Cookset ,36,54,57,6,342,18,324,216,N
27-Jan-1998,Direct Sales ,183,1042_1,40403,GO Camp Kettle ,14,21,22,18,396,18,378,252,N
10-Dec-1997,Direct Sales ,56,1011_1,40400,Dover-1 ,43,64.5,65,37,2405,19,2387,1591,N
13-Aug-1998,Direct Sales ,111,1003_1,60201,Enviro-Kit ,4,12,13,19,247,19,228,76,N
21-Oct-1998,Direct Sales ,124,1006_3,60200,EnviroSak ,2,6,7,19,133,19,114,38,N
29-Nov-1998,Direct Sales ,157,1019_3,40302,GO Small Waist Pack ,12,18,19,19,361,19,342,228,N
12-May-1998,Direct Sales ,206,1026_1,40303,GO Large Waist Pack ,16,24,25,19,475,19,456,304,N
21-Sep-1998,Direct Sales ,212,1027_5,60200,EnviroSak ,2,6,7,19,133,19,114,38,N
01-Nov-1998,Direct Sales ,204,1030_4,40303,GO Large Waist Pack ,16,24,25,19,475,19,456,304,N
12-Oct-1998,Direct Sales ,195,1012_2,60201,Enviro-Kit ,4,12,13,20,260,20,240,80,N
09-Nov-1998,Direct Sales ,166,1026_4,60101,Microwave Detector ,4,12,13,20,260,20,240,80,N
09-Nov-1998,Direct Sales ,166,1026_4,60201,Enviro-Kit ,4,12,13,20,260,20,240,80,N
27-Jan-1998,Direct Sales ,183,1042_1,60100,Pocket U.V. Alerter ,3,9,10,20,200,20,180,60,N
09-Nov-1998,Direct Sales ,199,1019_3,60201,Enviro-Kit ,4,12,13,24,312,24,288,96,N
15-Jan-1998,Direct Sales ,181,1008_2,40400,Dover-1 ,43,64.5,68,7,476,25,452,301,N
01-Apr-1998,Direct Sales ,119,1031_2,40400,Dover-1 ,43,64.5,68,7,476,25,452,301,N
13-Aug-1998,Direct Sales ,111,1003_1,40303,GO Large Waist Pack ,16,24,25,25,625,25,600,400,N
12-Oct-1998,Direct Sales ,195,1012_2,60500,Pro-Lite Water Filter ,55,165,190,1,190,25,165,55,N
17-Aug-1998,Direct Sales ,161,1012_3,60500,Pro-Lite Water Filter ,55,165,190,1,190,25,165,55,N
29-Nov-1998,Direct Sales ,157,1019_3,40403,GO Camp Kettle ,14,21,22,25,550,25,525,350,N
23-Jan-1998,Direct Sales ,106,1027_2,60500,Pro-Lite Water Filter ,55,165,190,1,190,25,165,55,N
27-Jan-1998,Direct Sales ,183,1042_1,40303,GO Large Waist Pack ,16,24,25,25,625,25,600,400,N
15-Jul-1998,Direct Sales ,137,1001_7,60101,Microwave Detector ,4,12,13,29,377,29,348,116,N
03-Jul-1998,Direct Sales ,216,1012_2,60101,Microwave Detector ,4,12,13,29,377,29,348,116,N
22-Feb-1998,Direct Sales ,113,1007_3,60201,Enviro-Kit ,4,12,13,30,390,30,360,120,N
24-Feb-1997,Direct Sales ,48,1010_7,40400,Dover-1 ,43,64.5,65,62,4030,31,3999,2666,N
16-Jan-1998,Direct Sales ,114,1001_19,50201,GO Headband ,5,10,11,32,352,32,320,160,N
09-Nov-1998,Direct Sales ,166,1026_4,50201,GO Headband ,5,10,11,32,352,32,320,160,N
23-Jan-1998,Direct Sales ,106,1027_2,50202,GO Wristband ,4,8,9,32,288,32,256,128,N
01-Apr-1998,Direct Sales ,119,1031_2,50202,GO Wristband ,4,8,9,32,288,32,256,128,N
11-Mar-1998,Direct Sales ,152,1039_4,50202,GO Wristband ,4,8,9,32,288,32,256,128,N
22-Sep-1998,Direct Sales ,107,1001_9,60202,Enviro-T ,10,30,33,12,396,36,360,120,N
20-Jul-1998,Direct Sales ,203,1010_7,60101,Microwave Detector ,4,12,13,38,494,38,456,152,N
26-Mar-1998,Direct Sales ,110,1012_1,60100,Pocket U.V. Alerter ,3,9,10,38,380,38,342,114,N
23-Jun-1998,Direct Sales ,197,1011_2,60401,Sun Shelter-15 ,3,9,11,20,220,40,180,60,N
22-Mar-1998,Direct Sales ,109,1004_1,60501,Pocket Water Filter ,90,270,311,1,311,41,270,90,N
11-Mar-1998,Direct Sales ,116,1008_1,60501,Pocket Water Filter ,90,270,311,1,311,41,270,90,N
29-Nov-1998,Direct Sales ,157,1019_3,60501,Pocket Water Filter ,90,270,311,1,311,41,270,90,N
12-Jun-1998,Direct Sales ,185,1030_2,60501,Pocket Water Filter ,90,270,311,1,311,41,270,90,N
19-Jul-1998,Direct Sales ,125,1035_3,60501,Pocket Water Filter ,90,270,311,1,311,41,270,90,N
26-Feb-1998,Direct Sales ,210,1007_3,40301,Pack n' Hike ,88,131,138,6,828,42,786,528,N
10-Jun-1998,Direct Sales ,173,1022_1,40301,Pack n' Hike ,88,131,138,6,828,42,786,528,N
21-Sep-1998,Direct Sales ,212,1027_5,40301,Pack n' Hike ,88,131,138,6,828,42,786,528,N
12-Jun-1998,Direct Sales ,185,1030_2,40301,Pack n' Hike ,88,131,138,6,828,42,786,528,N
22-Mar-1998,Direct Sales ,202,1035_2,40301,Pack n' Hike ,88,131,138,6,828,42,786,528,N
20-Jul-1998,Direct Sales ,203,1010_7,40403,GO Camp Kettle ,14,21,22,43,946,43,903,602,N
05-Jan-1998,Direct Sales ,169,1024_3,40403,GO Camp Kettle ,14,21,22,43,946,43,903,602,N
11-Mar-1998,Direct Sales ,116,1008_1,50202,GO Wristband ,4,8,9,48,432,48,384,192,N
15-Jan-1998,Direct Sales ,181,1008_2,60202,Enviro-T ,10,30,33,16,528,48,480,160,N
23-Feb-1998,Direct Sales ,191,1012_4,50100,GO Sport Bag ,14,28,31,16,496,48,448,224,N
01-May-1998,Direct Sales ,122,1017_1,40401,Dover-2 ,74,111,117,8,936,48,888,592,N
09-Nov-1998,Direct Sales ,199,1019_3,50202,GO Wristband ,4,8,9,48,432,48,384,192,N
17-Sep-1998,Direct Sales ,165,1021_1,50101,GO Ski Gear Bag ,16,32,35,16,560,48,512,256,N
10-Jun-1998,Direct Sales ,173,1022_1,60202,Enviro-T ,10,30,33,16,528,48,480,160,N
03-Jun-1998,Direct Sales ,201,1024_3,60202,Enviro-T ,10,30,33,16,528,48,480,160,N
21-Sep-1998,Direct Sales ,212,1027_5,50101,GO Ski Gear Bag ,16,32,35,16,560,48,512,256,N
12-Mar-1998,Direct Sales ,154,1032_1,60102,Pocket Radon Alerter ,13,39,43,12,516,48,468,156,N
06-Apr-1998,Direct Sales ,226,1028_1,60301,RiverKind Soap ,4,10.5,11,100,1100,50,1050,400,N
01-May-1998,Direct Sales ,122,1017_1,60100,Pocket U.V. Alerter ,3,9,10,53,530,53,477,159,N
01-Nov-1998,Direct Sales ,204,1030_4,60100,Pocket U.V. Alerter ,3,9,10,53,530,53,477,159,N
19-Jul-1998,Direct Sales ,125,1035_3,60100,Pocket U.V. Alerter ,3,9,10,53,530,53,477,159,N
12-May-1998,Direct Sales ,206,1026_1,40402,GO Cookset ,36,54,57,18,1026,54,972,648,N
02-Dec-1998,Direct Sales ,179,1006_5,40403,GO Camp Kettle ,14,21,22,56,1232,56,1176,784,N
22-Sep-1998,Direct Sales ,107,1001_9,40401,Dover-2 ,74,111,117,10,1170,60,1110,740,N
18-Jan-1998,Direct Sales ,123,1007_4,60100,Pocket U.V. Alerter ,3,9,10,62,620,62,558,186,N
08-Jul-1998,Direct Sales ,136,1010_7,60100,Pocket U.V. Alerter ,3,9,10,62,620,62,558,186,N
03-Jul-1998,Direct Sales ,216,1012_2,50201,GO Headband ,5,10,11,64,704,64,640,320,N
18-Feb-1998,Direct Sales ,131,1022_3,50202,GO Wristband ,4,8,9,64,576,64,512,256,N
12-May-1998,Direct Sales ,206,1026_1,50202,GO Wristband ,4,8,9,64,576,64,512,256,N
26-Mar-1998,Direct Sales ,110,1012_1,60101,Microwave Detector ,4,12,13,68,884,68,816,272,N
20-Dec-1998,Direct Sales ,138,1012_2,60101,Microwave Detector ,4,12,13,68,884,68,816,272,N
15-Jul-1998,Direct Sales ,137,1001_7,60202,Enviro-T ,10,30,33,24,792,72,720,240,N
08-Jul-1998,Direct Sales ,136,1010_7,40401,Dover-2 ,74,111,117,12,1404,72,1332,888,N
09-Nov-1998,Direct Sales ,199,1019_3,40401,Dover-2 ,74,111,117,12,1404,72,1332,888,N
26-Jun-1998,Direct Sales ,151,1036_1,60202,Enviro-T ,10,30,33,24,792,72,720,240,N
09-Dec-1998,Direct Sales ,188,1041_2,60202,Enviro-T ,10,30,33,24,792,72,720,240,N
08-Jul-1998,Direct Sales ,136,1010_7,40400,Dover-1 ,43,64.5,68,21,1428,74,1355,903,N
26-Apr-1998,Direct Sales ,102,1018_1,40400,Dover-1 ,43,64.5,68,21,1428,74,1355,903,N
17-Sep-1998,Direct Sales ,165,1021_1,40400,Dover-1 ,43,64.5,68,21,1428,74,1355,903,N
23-Jan-1998,Direct Sales ,106,1027_2,40402,GO Cookset ,36,54,57,25,1425,75,1350,900,N
